time,v,w,noise
1.077599975585937500e+03,9.715832471847534180e-01,3.383035585284233093e-02,8.842362090945243835e-03
1.077699951171875000e+03,9.660924077033996582e-01,3.428231552243232727e-02,-4.652225412428379059e-03
1.077800048828125000e+03,9.529976248741149902e-01,3.473107889294624329e-02,-1.266745943576097488e-02
1.077900024414062500e+03,9.582484960556030273e-01,3.517284616827964783e-02,4.679192323237657547e-03
1.078000000000000000e+03,9.564104676246643066e-01,3.561679646372795105e-02,-1.954512204974889755e-03
1.078099975585937500e+03,9.451719522476196289e-01,3.605938330292701721e-02,-1.145561132580041885e-02
1.078199951171875000e+03,9.509535431861877441e-01,3.649590909481048584e-02,4.748557694256305695e-03
1.078300048828125000e+03,9.650830030441284180e-01,3.693488985300064087e-02,1.357692014425992966e-02
1.078400024414062500e+03,9.490120410919189453e-01,3.738049790263175964e-02,-1.546109560877084732e-02
1.078500000000000000e+03,9.593227505683898926e-01,3.781762346625328064e-02,9.698626585304737091e-03
1.078599975585937500e+03,9.350206851959228516e-01,3.825946897268295288e-02,-2.406873553991317749e-02
1.078699951171875000e+03,9.327744245529174805e-01,3.868871927261352539e-02,-3.797452431172132492e-03
1.078800048828125000e+03,9.519017934799194336e-01,3.911641612648963928e-02,1.746066659688949585e-02
1.078900024414062500e+03,9.490047097206115723e-01,3.955325111746788025e-02,-3.114755498245358467e-03
1.079000000000000000e+03,9.502533078193664551e-01,3.998820111155509949e-02,8.532305364497005939e-04
1.079099975585937500e+03,9.577473402023315430e-01,4.042334109544754028e-02,7.237184327095746994e-03
1.079199951171875000e+03,9.410945177078247070e-01,4.086179286241531372e-02,-1.628389768302440643e-02
1.079300048828125000e+03,9.426321387290954590e-01,4.129147902131080627e-02,6.839513080194592476e-04
1.079400024414062500e+03,9.439392089843750000e-01,4.172150418162345886e-02,6.091786781325936317e-04
1.079500000000000000e+03,9.621651172637939453e-01,4.215175285935401917e-02,1.766752824187278748e-02
1.079599975585937500e+03,9.495472908020019531e-01,4.259068518877029419e-02,-1.172326691448688507e-02
1.079699951171875000e+03,9.459781050682067871e-01,4.302286729216575623e-02,-3.619599854573607445e-03
1.079800048828125000e+03,9.374474287033081055e-01,4.345283284783363342e-02,-8.807156234979629517e-03
1.079900024414062500e+03,9.284928441047668457e-01,4.387810453772544861e-02,-9.813291952013969421e-03
1.080000000000000000e+03,9.406331777572631836e-01,4.429847374558448792e-02,1.069548167288303375e-02
1.080099975585937500e+03,9.414296746253967285e-01,4.472449049353599548e-02,2.528383338358253241e-04
1.080199951171875000e+03,9.366019964218139648e-01,4.515048116445541382e-02,-5.270573310554027557e-03
1.080300048828125000e+03,9.324387311935424805e-01,4.557363316416740417e-02,-4.912717733532190323e-03
1.080400024414062500e+03,9.280971884727478027e-01,4.599427804350852966e-02,-5.343241151422262192e-03
1.080500000000000000e+03,9.248626828193664551e-01,4.641233384609222412e-02,-4.494891501963138580e-03
1.080599975585937500e+03,9.143054485321044922e-01,4.682835191488265991e-02,-1.199558191001415253e-02
1.080699951171875000e+03,9.139400124549865723e-01,4.723867774009704590e-02,-2.454523928463459015e-03
1.080800048828125000e+03,9.126036167144775391e-01,4.764840751886367798e-02,-3.407733980566263199e-03
1.080900024414062500e+03,9.075296521186828613e-01,4.805706068873405457e-02,-7.189090829342603683e-03
1.081000000000000000e+03,9.113911986351013184e-01,4.846276715397834778e-02,1.470897928811609745e-03
1.081099975585937500e+03,9.157770872116088867e-01,4.887000098824501038e-02,2.275791484862565994e-03
1.081199951171875000e+03,9.122869372367858887e-01,4.927901923656463623e-02,-5.280819255858659744e-03
1.081300048828125000e+03,9.128916263580322266e-01,4.968588426709175110e-02,-1.367376651614904404e-03
1.081400024414062500e+03,9.352632761001586914e-01,5.009264498949050903e-02,2.047850191593170166e-02
1.081500000000000000e+03,9.557301402091979980e-01,5.051018297672271729e-02,2.011619694530963898e-02
1.081599975585937500e+03,9.445112943649291992e-01,5.093753710389137268e-02,-9.999977424740791321e-03
1.081699951171875000e+03,9.354304075241088867e-01,5.135885626077651978e-02,-8.675211109220981598e-03
1.081800048828125000e+03,9.255921840667724609e-01,5.177521333098411560e-02,-1.005038153380155563e-02
1.081900024414062500e+03,9.364730715751647949e-01,5.218623578548431396e-02,1.002809405326843262e-02
1.082000000000000000e+03,9.327474236488342285e-01,5.260228738188743591e-02,-3.780780825763940811e-03
1.082099975585937500e+03,9.352983832359313965e-01,5.301605910062789917e-02,2.273749560117721558e-03
1.082199951171875000e+03,9.542990922927856445e-01,5.343069136142730713e-02,1.894489489495754242e-02
1.082300048828125000e+03,9.528006315231323242e-01,5.385440960526466370e-02,-9.927775681717321277e-05
1.082400024414062500e+03,9.581753015518188477e-01,5.427695438265800476e-02,6.700063589960336685e-03
1.082500000000000000e+03,9.613242745399475098e-01,5.470176413655281067e-02,4.937144927680492401e-03
1.082599975585937500e+03,9.536620974540710449e-01,5.512772500514984131e-02,-5.580319557338953018e-03
1.082699951171875000e+03,9.621907472610473633e-01,5.554942786693572998e-02,1.004809048026800156e-02
1.082800048828125000e+03,9.518933296203613281e-01,5.597497522830963135e-02,-8.060969412326812744e-03
1.082900024414062500e+03,9.631370306015014648e-01,5.639494583010673523e-02,1.271121576428413391e-02
1.083000000000000000e+03,9.551665186882019043e-01,5.682012066245079041e-02,-5.573049187660217285e-03
1.083099975585937500e+03,9.488263130187988281e-01,5.724088475108146667e-02,-4.534400068223476410e-03
1.083199951171875000e+03,9.371401667594909668e-01,5.765805765986442566e-02,-1.032630261033773422e-02
1.083300048828125000e+03,9.278320670127868652e-01,5.806896835565567017e-02,-8.768294937908649445e-03
1.083400024414062500e+03,9.238544702529907227e-01,5.847481638193130493e-02,-4.048641771078109741e-03
1.083500000000000000e+03,9.010885357856750488e-01,5.887826904654502869e-02,-2.306579798460006714e-02
1.083599975585937500e+03,9.005727171897888184e-01,5.926993489265441895e-02,-2.213584957644343376e-03
1.083699951171875000e+03,8.974428176879882812e-01,5.966095253825187683e-02,-4.819066729396581650e-03
1.083800048828125000e+03,9.067712426185607910e-01,6.005001440644264221e-02,7.494703400880098343e-03
1.083900024414062500e+03,9.120218753814697266e-01,6.044334918260574341e-02,4.012747667729854584e-03
1.084000000000000000e+03,9.061809778213500977e-01,6.083891540765762329e-02,-6.713238079100847244e-03
1.084099975585937500e+03,9.030258655548095703e-01,6.123116612434387207e-02,-4.350194241851568222e-03
1.084199951171875000e+03,9.021469354629516602e-01,6.162144616246223450e-02,-2.225782256573438644e-03
1.084300048828125000e+03,9.176043868064880371e-01,6.201089918613433838e-02,1.409702189266681671e-02
1.084400024414062500e+03,9.101619124412536621e-01,6.240769103169441223e-02,-7.801067084074020386e-03
1.084500000000000000e+03,9.041262269020080566e-01,6.280036270618438721e-02,-6.828249432146549225e-03
1.084599975585937500e+03,8.945432305335998535e-01,6.318962574005126953e-02,-1.070668920874595642e-02
1.084699951171875000e+03,8.821314573287963867e-01,6.357371062040328979e-02,-1.405986119061708450e-02
1.084800048828125000e+03,8.873386979103088379e-01,6.395120173692703247e-02,2.912492025643587112e-03
1.084900024414062500e+03,8.912392854690551758e-01,6.433092057704925537e-02,1.924910000525414944e-03
1.085000000000000000e+03,9.051298499107360840e-01,6.471221148967742920e-02,1.216934714466333389e-02
1.085099975585937500e+03,9.158812761306762695e-01,6.510006636381149292e-02,9.879672899842262268e-03
1.085199951171875000e+03,9.387832880020141602e-01,6.549290567636489868e-02,2.274104580283164978e-02
1.085300048828125000e+03,9.366409182548522949e-01,6.589680165052413940e-02,-7.008186075836420059e-04
1.085400024414062500e+03,9.328413605690002441e-01,6.629922240972518921e-02,-2.471600426360964775e-03
1.085500000000000000e+03,9.194072484970092773e-01,6.669934093952178955e-02,-1.233503036201000214e-02
1.085599975585937500e+03,9.257877469062805176e-01,6.709234416484832764e-02,6.608320865780115128e-03
1.085699951171875000e+03,9.262201189994812012e-01,6.748814880847930908e-02,1.124514499679207802e-03
1.085800048828125000e+03,9.316375255584716797e-01,6.788376718759536743e-02,6.178454495966434479e-03
1.085900024414062500e+03,9.196575284004211426e-01,6.828170269727706909e-02,-1.080668158829212189e-02
1.086000000000000000e+03,9.225906729698181152e-01,6.867325305938720703e-02,3.335610264912247658e-03
1.086099975585937500e+03,9.239018559455871582e-01,6.906587630510330200e-02,1.946694450452923775e-03
1.086199951171875000e+03,9.244584441184997559e-01,6.945876032114028931e-02,1.319002243690192699e-03
1.086300048828125000e+03,9.171373248100280762e-01,6.985153257846832275e-02,-6.482029333710670471e-03
1.086400024414062500e+03,9.280250072479248047e-01,7.024025171995162964e-02,1.128292456269264221e-02
1.086500000000000000e+03,9.463166594505310059e-01,7.063402235507965088e-02,1.945092529058456421e-02
1.086599975585937500e+03,9.332730174064636230e-01,7.103654742240905762e-02,-1.053364854305982590e-02
1.086699951171875000e+03,9.385046362876892090e-01,7.143215090036392212e-02,6.834731902927160263e-03
1.086800048828125000e+03,9.091876149177551270e-01,7.182997465133666992e-02,-2.730168402194976807e-02
1.086900024414062500e+03,9.154415130615234375e-01,7.221274077892303467e-02,6.342990789562463760e-03
1.087000000000000000e+03,8.971776366233825684e-01,7.259824872016906738e-02,-1.774184405803680420e-02
1.087099975585937500e+03,8.927527666091918945e-01,7.297424226999282837e-02,-4.980277735739946365e-03
1.087199951171875000e+03,8.810678720474243164e-01,7.334764301776885986e-02,-1.245644595474004745e-02
1.087300048828125000e+03,8.803961873054504395e-01,7.371482998132705688e-02,-2.045470289885997772e-03
1.087400024414062500e+03,8.897261619567871094e-01,7.408131659030914307e-02,7.957495748996734619e-03
1.087500000000000000e+03,8.729368448257446289e-01,7.445209473371505737e-02,-1.762002147734165192e-02
1.087599975585937500e+03,8.712091445922851562e-01,7.481411099433898926e-02,-3.410323755815625191e-03
1.087699951171875000e+03,8.680717945098876953e-01,7.517489790916442871e-02,-4.870243836194276810e-03
1.087800048828125000e+03,8.849222660064697266e-01,7.553376257419586182e-02,1.499914471060037613e-02
1.087900024414062500e+03,8.899673819541931152e-01,7.590068876743316650e-02,4.096044693142175674e-03
1.088000000000000000e+03,8.794346451759338379e-01,7.626976817846298218e-02,-1.116806175559759140e-02
1.088099975585937500e+03,8.761309981346130371e-01,7.663321495056152344e-02,-4.471091087907552719e-03
1.088199951171875000e+03,8.921958208084106445e-01,7.699465006589889526e-02,1.476250123232603073e-02
1.088300048828125000e+03,8.993738889694213867e-01,7.736375182867050171e-02,6.777064409106969833e-03
1.088400024414062500e+03,8.906132578849792480e-01,7.773607224225997925e-02,-8.711127564311027527e-03
1.088500000000000000e+03,8.884953856468200684e-01,7.810363918542861938e-02,-2.533653518185019493e-03
1.088599975585937500e+03,8.867616653442382812e-01,7.846978306770324707e-02,-2.230441197752952576e-03
1.088699951171875000e+03,8.822132945060729980e-01,7.883469760417938232e-02,-5.103744566440582275e-03
1.088800048828125000e+03,8.667531013488769531e-01,7.919696718454360962e-02,-1.622449792921543121e-02
1.088900024414062500e+03,8.618378043174743652e-01,7.955114543437957764e-02,-6.428483873605728149e-03
1.089000000000000000e+03,8.767285943031311035e-01,7.990251481533050537e-02,1.317910198122262955e-02
1.089099975585937500e+03,8.740574121475219727e-01,8.026097714900970459e-02,-3.615854075178503990e-03
1.089199951171875000e+03,8.741230964660644531e-01,8.061774820089340210e-02,-9.795499499887228012e-04
1.089300048828125000e+03,8.764624595642089844e-01,8.097419142723083496e-02,1.333143329247832298e-03
1.089400024414062500e+03,8.983567953109741211e-01,8.133144676685333252e-02,2.104313671588897705e-02
1.089500000000000000e+03,8.980543613433837891e-01,8.169929683208465576e-02,8.419347432209178805e-05
1.089599975585937500e+03,9.080266952514648438e-01,8.206662535667419434e-02,1.037807669490575790e-02
1.089699951171875000e+03,9.013109207153320312e-01,8.243857324123382568e-02,-5.674835294485092163e-03
1.089800048828125000e+03,8.981785774230957031e-01,8.280678838491439819e-02,-2.460877411067485809e-03
1.089900024414062500e+03,8.977739214897155762e-01,8.317307382822036743e-02,1.190855909953825176e-04
1.090000000000000000e+03,8.898930549621582031e-01,8.353878557682037354e-02,-7.344069890677928925e-03
1.090099975585937500e+03,8.878360986709594727e-01,8.390019088983535767e-02,-1.932636601850390434e-03
1.090199951171875000e+03,8.962143063545227051e-01,8.426021039485931396e-02,8.424790576100349426e-03
1.090300048828125000e+03,8.880663514137268066e-01,8.462405949831008911e-02,-7.592924870550632477e-03
1.090400024414062500e+03,8.879355192184448242e-01,8.498346805572509766e-02,8.446218657809367869e-07
1.090500000000000000e+03,8.944987654685974121e-01,8.534245193004608154e-02,6.723636761307716370e-03
1.090599975585937500e+03,8.861125707626342773e-01,8.570435643196105957e-02,-7.821572013199329376e-03
1.090699951171875000e+03,8.963719606399536133e-01,8.606170862913131714e-02,1.039200741797685623e-02
1.090800048828125000e+03,8.963190913200378418e-01,8.642382919788360596e-02,6.914333789609372616e-04
1.090900024414062500e+03,8.939751386642456055e-01,8.678556233644485474e-02,-1.566490158438682556e-03
1.091000000000000000e+03,8.742451071739196777e-01,8.714576065540313721e-02,-1.905096322298049927e-02
1.091099975585937500e+03,8.710479140281677246e-01,8.749573677778244019e-02,-3.544398816302418709e-03
1.091199951171875000e+03,8.750458955764770508e-01,8.784376829862594604e-02,3.525235224515199661e-03
1.091300048828125000e+03,8.918403983116149902e-01,8.819344639778137207e-02,1.655779592692852020e-02
1.091400024414062500e+03,8.965290188789367676e-01,8.855117112398147583e-02,5.387469660490751266e-03
1.091500000000000000e+03,9.062109589576721191e-01,8.891088515520095825e-02,1.068422570824623108e-02
1.091599975585937500e+03,8.931264877319335938e-01,8.927507698535919189e-02,-1.147057302296161652e-02
1.091699951171875000e+03,8.910436034202575684e-01,8.963236212730407715e-02,-1.203143852762877941e-03
1.091800048828125000e+03,9.018266201019287109e-01,8.998825401067733765e-02,1.158101763576269150e-02
1.091900024414062500e+03,8.919476866722106934e-01,9.034918248653411865e-02,-8.421779610216617584e-03
1.092000000000000000e+03,9.001840949058532715e-01,9.070480614900588989e-02,9.156906045973300934e-03
1.092099975585937500e+03,9.057096242904663086e-01,9.106419235467910767e-02,6.956864148378372192e-03
1.092199951171875000e+03,9.065172076225280762e-01,9.142598509788513184e-02,2.606257330626249313e-03
1.092300048828125000e+03,9.015147089958190918e-01,9.178781509399414062e-02,-3.118346910923719406e-03
1.092400024414062500e+03,8.905393481254577637e-01,9.214678406715393066e-02,-9.356817230582237244e-03
1.092500000000000000e+03,9.063608646392822266e-01,9.249990433454513550e-02,1.684272661805152893e-02
1.092599975585937500e+03,9.103732705116271973e-01,9.286058694124221802e-02,5.994374398142099380e-03
1.092699951171875000e+03,9.113386869430541992e-01,9.322291612625122070e-02,3.231368260458111763e-03
1.092800048828125000e+03,9.050593972206115723e-01,9.358536452054977417e-02,-3.916636575013399124e-03
1.092900024414062500e+03,9.034073948860168457e-01,9.394431114196777344e-02,3.592818102333694696e-04
1.093000000000000000e+03,9.030226469039916992e-01,9.430207312107086182e-02,1.562645193189382553e-03
1.093099975585937500e+03,9.048561453819274902e-01,9.465928375720977783e-02,3.793553914874792099e-03
